dime.cid,corp.person.id,ticker,corp.name,last.name,first.name,middle.name,age,gender,ceo,chairman,privatefirm,sector,industry,dime.cfscore,total,num.conts,self.funded,total.dem,total.rep,pct.to.dems,total.2002,total.2004,total.2006,total.2008,total.2010,total.2012,to.incumbs,to.open.seat,to.challs,to.winner,to.losers
2510779023,561474,AEP,American Electric Power Co Inc,cordes,james,f,71,M,0,0,0,Utilities,Electric Utilities,0.488144857,9390,9,0,490,4000,0.109,0,0,0,0,0,0,3000,1000,1490,1000,2000
4691070990,551097,AEP,American Electric Power Co Inc,Notebaert,richard,C,64,M,0,0,0,Utilities,Electric Utilities,0.45095482,450431,114,0,38454,322600,0.107,14400,44920,16659,194820,18840,130000,107949,91805,36000,73405,34250
-1,135031431,AEP,American Electric Power Co Inc,Anderson,david,,62,M,0,0,0,Utilities,Electric Utilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4696071556,8598472,AES,AES Corporation,gluski,andres,ricardo,54,M,1,0,0,Utilities,Electric Utilities,NA,6000,3,0,3500,0,1,0,0,0,0,0,6000,6000,0,0,6000,0
3763370453,189349,AES,AES Corporation,odeen,philip,a,76,M,0,1,0,Utilities,Electric Utilities,0.121466054,129400,116,0,29450,50850,0.367,12400,4750,18000,13350,5150,20500,48550,10250,19500,40750,9450
4197401367,731921,AES,AES Corporation,lader,philip,,66,M,0,0,0,Utilities,Electric Utilities,-0.944886768,33758,18,0,27100,500,0.982,1000,8841,3536,14601,1092,2188,300,17800,3000,2600,4000
3274171499,4875290,AES,AES Corporation,rossotti,charles,o,71,M,0,0,0,Utilities,Electric Utilities,0.473306754,40600,34,0,5200,30400,0.146,0,5000,7250,11900,1000,2500,23550,3800,6000,18950,3000
4105317581,9394976,AES,AES Corporation,koskinen,john,a,72,M,0,0,0,Utilities,Electric Utilities,-0.936213186,125500,154,0,108050,1500,0.986,5500,21000,10700,14400,7000,12250,40200,16900,27950,29200,22250
52835943757,623743,AES,AES Corporation,moose,sandra,o,70,F,0,0,0,Utilities,Electric Utilities,0.468258596,37325,47,0,4450,19025,0.19,3025,4250,1700,750,4750,12600,6000,2500,14500,1000,9250
53162115663,1104814,AES,AES Corporation,johnson,kristina,m,55,F,0,0,0,Utilities,Electric Utilities,-1.229210142,44488,67,0,29250,0,1,1250,2500,4950,3000,3400,25050,18515,7800,6000,12000,7700
-1,191688,AES,AES Corporation,morse,john,,65,M,0,0,0,Utilities,Electric Utilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,3063678,AES,AES Corporation,sandstrom,sven,,71,M,0,0,0,Utilities,Electric Utilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,46988930,AES,AES Corporation,khanna,tarun,,45,M,0,0,0,Utilities,Electric Utilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,127650529,AES,AES Corporation,zhang,guobao,,68,M,0,0,0,Utilities,Electric Utilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4629040049,4491880,AET,Aetna Inc,bertolini,mark,t,55,M,1,1,0,Financial,Insurance (Accident and Health),0.321506546,131090.86,27,0,12900,23015,0.359,3028,19333.2,26651.18,26583.84,32618.48,21661.16,16500,14900,215,21900,5115
53787765255,224842,AET,Aetna Inc,hancock,ellen,m,69,F,0,0,0,Financial,Insurance (Accident and Health),0.9536121,152675,88,0,0,128375,0,10500,4860,3380,71185,35700,25050,12500,31600,26250,10000,10250
4598970082,170664,AET,Aetna Inc,ludwig,edward,j,61,M,0,0,0,Financial,Insurance (Accident and Health),-0.277867716,134200,44,0,27500,14250,0.659,13300,15300,19500,18800,44310,17740,26000,5050,1500,21000,8250
54558951606,650691,AET,Aetna Inc,coye,molly,joel,65,F,0,0,0,Financial,Insurance (Accident and Health),-1.310884108,41585,96,0,26010,0,1,1250,3775,3200,18420,-910,12750,8390,11270,8100,8250,4500
4068310907,362226,AET,Aetna Inc,farah,roger,n,59,M,0,0,0,Financial,Insurance (Accident and Health),-0.996462571,28500,1,0,1000,0,1,0,0,0,2500,10000,15000,1000,0,0,1000,0
4618033841,2507146,AET,Aetna Inc,harrington,richard,j,65,M,0,0,0,Financial,Insurance (Accident and Health),-0.437288944,38790,22,0,20900,6390,0.766,0,2000,10200,11500,0,13090,2000,9900,15800,6800,6700
54814229620,545412,AET,Aetna Inc,Franklin,barbara,Hackman,72,F,0,0,0,Financial,Insurance (Accident and Health),0.6389201,713708,314,0,21590,590363,0.035,NA,108950,93388,118780,55325,72565,81903,41030,75900,58400,81138
2446741837,545414,AET,Aetna Inc,Garten,jeffrey,,65,M,0,0,0,Financial,Insurance (Accident and Health),-0.99241487,8300,13,0,8300,0,1,2000,2000,0,2300,0,0,0,2550,4750,0,2250
52931995493,383303,AET,Aetna Inc,Cohen,betsy,Z,70,F,0,0,0,Financial,Insurance (Accident and Health),-0.59362642,4700,3,0,4700,0,1,0,0,2100,2100,500,0,2600,2100,0,500,0
3732288400,173463,AET,Aetna Inc,Clark,frank,M,66,M,0,0,0,Financial,Insurance (Accident and Health),-0.763728453,260899.79,149,0,138451.69,22630,0.86,10128.81,20299.97,36639.01,88203.32,53115.76,47062.92,61889.69,22700,16000,46988.69,16901
3206151739,2989238,AET,Aetna Inc,Aguirre,fernando,,54,M,0,0,0,Financial,Insurance (Accident and Health),0.681064028,24750,12,0,2000,12750,0.136,0,0,4200,1250,6800,12500,8950,4800,10000,8550,5200
-1,1448185,AET,Aetna Inc,Newhouse,joseph,,70,M,0,0,0,Financial,Insurance (Accident and Health),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4705113006,250182,AFL,Aflac Inc,amos,daniel,p,60,M,1,1,0,Financial,Insurance (Accident and Health),0.421409236,481194.23,194,0,141800,276250,0.339,78603.43,11552.94,30502.94,41959.31,123668.13,98354.05,118800,18300,12000,101800,23000
3085030694,250184,AFL,Aflac Inc,cloninger,kriss,,65,M,0,0,0,Financial,Insurance (Accident and Health),0.75486193,137350,78,0,23000,95250,0.195,26800,24500,7800,9200,21800,32250,29650,19600,24850,26650,17600
4705113004,250180,AFL,Aflac Inc,amos,paul,s,36,M,0,0,0,Financial,Insurance (Accident and Health),0.677367403,247012.84,115,0,37900,120599,0.239,18442,12856,17320,23617.84,61048,65665,65950,9250,23750,56950,15750
4251432222,1984629,AFL,Aflac Inc,lake,charles,d,50,M,0,0,0,Financial,Insurance (Accident and Health),NA,6450,0,0,0,0,NA,350,300,400,1050,1650,2300,0,0,0,0,0
4166388978,549532,AFL,Aflac Inc,schuster,marvin,r,74,M,0,0,0,Financial,Insurance (Accident and Health),0.700385748,149000,116,0,46800,47400,0.497,12100,20950,21250,13500,18500,10500,26700,9000,10450,20950,14400
4283523552,2105003,AFL,Aflac Inc,johnson,robert,b,67,M,0,0,0,Financial,Insurance (Accident and Health),0.626138941,46494.52,46,0,9469.52,29775,0.241,750,10500,5500,11250,7500,4750,8250,1000,3750,3250,7750
4696071271,250192,AFL,Aflac Inc,purdom,e,stephen,64,M,0,0,0,Financial,Insurance (Accident and Health),0.663875929,135416.05,42,0,12750,11100,0.535,425.52,6851.04,141.84,2560.24,5094.96,104613.09,8450,1500,53400,5950,5400
4705113075,549055,AFL,Aflac Inc,amos,john,shelby,59,M,0,0,0,Financial,Insurance (Accident and Health),0.124526405,155639,73,0,26925,43050,0.385,2064,5380,516,5060,11584,13216,31350,7500,1000,18250,8750
54197398321,231048,AFL,Aflac Inc,hudson,elizabeth,j,62,F,0,0,0,Financial,Insurance (Accident and Health),NA,10145,20,0,0,0,NA,1000,1000,0,3020,2850,2275,2275,2920,2000,0,1000
3155095668,549497,AFL,Aflac Inc,knapp,charles,b,65,M,0,0,0,Financial,Insurance (Accident and Health),-0.313631316,20850,23,0,18350,500,0.973,NA,2000,3500,4000,2600,0,1000,5500,2000,1000,1500
52754913219,549503,AFL,Aflac Inc,rimer,barbara,k,63,F,0,0,0,Financial,Insurance (Accident and Health),-0.884343681,14894,52,0,11594,1100,0.913,0,2534,1700,5400,2400,2110,2700,650,2630,2350,1000
2417718660,7388590,AFL,Aflac Inc,johnson,douglas,w,68,M,0,0,0,Financial,Insurance (Accident and Health),0.217283811,25600,17,0,10500,8500,0.553,1000,500,0,14000,0,600,1500,10300,3500,2500,1000
3958002456,1381712,AFL,Aflac Inc,thompson,david,gary,65,M,0,0,0,Financial,Insurance (Accident and Health),1.08084419,500,1,0,0,500,0,500,0,0,0,0,0,0,0,500,500,0
4138329130,780682,AFL,Aflac Inc,stith,melvin,t,64,M,0,0,0,Financial,Insurance (Accident and Health),-1.447176298,29875,87,0,12475,0,1,450,100,0,6100,3125,20000,12100,6100,700,300,950
-1,99022367,AFL,Aflac Inc,yoshida,takuro,,59,M,0,0,0,Financial,Insurance (Accident and Health),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4202411534,8479061,AGCO,AGCO,richenhagen,martin,h,59,M,1,1,0,Capital Goods,Constr. and Agric. Machinery,NA,1500,0,0,0,0,NA,0,0,0,0,1500,0,0,0,0,0,0
4488929429,644178,AGCO,AGCO,johanneson,gerald,b,71,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,1.174218807,16950,35,0,0,14350,0,2000,1050,600,400,1550,7600,5250,800,6750,4850,1250
4633042703,259472,AGCO,AGCO,shaheen,gerald,l,65,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,0.929059557,80299.29,84,0,700,41351,0.017,4889,10292.67,4866.64,10999.98,19351,25850,9850,7400,20100,12200,8400
3285161847,8345531,AGCO,AGCO,minnich,george,e,62,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,0.265060283,20100,15,0,1250,8000,0.135,3000,8000,0,1300,1000,250,4700,1300,1250,2700,1250
4928319891,1302178,AGCO,AGCO,ustian,daniel,c,62,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,-0.34436564,38600,11,0,6400,3500,0.646,0,0,0,11700,13600,13300,7400,0,0,5000,2400
-1,644176,AGCO,AGCO,demil,wolfgang,,66,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,656774,AGCO,AGCO,Furlan,luiz,,65,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,1104224,AGCO,AGCO,vissers,hendrikus,,67,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,12189118,AGCO,AGCO,srinivasan,mallika,,53,F,0,0,0,Capital Goods,Constr. and Agric. Machinery,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,13396986,AGCO,AGCO,Benson,p,,65,M,0,0,0,Capital Goods,Constr. and Agric. Machinery,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5171563270,249209,AGN,Allergan Inc,pyott,david,e,58,M,1,1,0,Healthcare,Biotechnology and Drugs,0.616210677,184017,28,0,6000,51025,0.105,10992,15800,14675,28300,50300,28850,23725,4900,500,17650,3275
2990004891,249207,AGN,Allergan Inc,boyer,herbert,w,75,M,0,0,0,Healthcare,Biotechnology and Drugs,0.770704198,9000,3,0,0,4000,0,0,0,0,0,0,0,1000,2000,0,1000,0
2749905053,86967,AGN,Allergan Inc,gallagher,michael,r,66,M,0,0,0,Healthcare,Biotechnology and Drugs,0.894661662,3000,2,0,0,3000,0,0,2000,0,0,0,0,0,1000,2000,2000,1000
5171856733,2846632,AGN,Allergan Inc,ryan,stephen,j,71,M,0,0,0,Healthcare,Biotechnology and Drugs,-0.143189826,34616,29,0,17100,12256,0.583,1000,8000,5830,3500,2865,1365,19600,3500,1000,10000,3500
2825936664,4741950,AGN,Allergan Inc,ray,russell,t,64,M,0,0,0,Healthcare,Biotechnology and Drugs,0.0871146,5000,6,0,2500,2500,0.5,1500,0,1000,1000,0,0,1500,1500,1000,500,2500
3750284773,275446,AGN,Allergan Inc,ingram,robert,alexander,70,M,0,0,0,Healthcare,Biotechnology and Drugs,0.284720488,282109.77,128,0,0,0,NA,6200,28500,19250,74730.77,68900,36900,74999,16300,21400,69749,21150
2445753497,234087,AGN,Allergan Inc,lavigne,louis,j,63,M,0,0,0,Healthcare,Biotechnology and Drugs,-1.035273135,46918.72,10,0,16000,0,1,4633.4,8094.32,691,0,0,10000,14500,0,500,5000,0
54739129332,5578111,AGN,Allergan Inc,dunsire,deborah,,49,F,0,0,0,Healthcare,Biotechnology and Drugs,0.039961122,39440.17,7,0,1500,2500,0.375,576.22,3663.95,3000,2700,13500,16000,2000,0,2000,2000,0
52615830682,1097429,AGN,Allergan Inc,hudson,dawn,e,55,F,0,0,0,Healthcare,Biotechnology and Drugs,NA,19020,3,0,0,0,NA,0,2500,7760,5760,0,3000,0,0,3000,0,0
-1,8632948,AGN,Allergan Inc,jones,trevor,,69,M,0,0,0,Healthcare,Biotechnology and Drugs,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4626036411,515329,AGP,Amerigroup,carlson,james,g,59,M,1,1,0,Healthcare,Healthcare Facilities,0.51544497,61650,23,0,8150,24000,0.253,0,2500,7950,8800,10900,31500,14600,3500,7200,12900,6400
3974004535,2907718,AGP,Amerigroup,shirk,richard,d,66,M,0,0,0,Healthcare,Healthcare Facilities,0.858753797,73400,48,0,18200,35050,0.342,16000,0,13400,12200,1000,14350,9850,8100,14300,9850,2800
53131071776,649180,AGP,Amerigroup,james,kay,coles,62,F,0,0,0,Healthcare,Healthcare Facilities,0.916199918,5510,9,0,0,5010,0,0,1260,1500,250,0,0,2510,500,2000,2500,1250
2402725401,662940,AGP,Amerigroup,mcbride,william,j,67,M,0,0,0,Healthcare,Healthcare Facilities,-0.282086485,400,2,0,200,200,0.5,0,0,0,0,0,0,400,0,0,400,0
2710888425,760662,AGP,Amerigroup,reinhardt,uwe,e,74,M,0,0,0,Healthcare,Healthcare Facilities,-1.461511379,6600,5,0,6600,0,1,0,0,1500,5100,0,0,0,4600,2000,0,2000
3280170250,7805316,AGP,Amerigroup,child,jeffrey,b,52,M,0,0,0,Healthcare,Healthcare Facilities,-0.010929413,15300,11,0,5300,4500,0.541,0,2000,500,3000,2050,5500,3000,1250,3050,1000,3050
4626034785,267107,AGP,Amerigroup,capps,thomas,e,76,M,0,0,0,Healthcare,Healthcare Facilities,0.548352137,200082.19,102,0,17000,135705.19,0.111,31039.51,37660,52560,22700,13100,26392.68,58930,13300,5000,42350,19200
3279163363,132555,AGP,Amerigroup,fullwood,emerson,u,67,M,0,0,0,Healthcare,Healthcare Facilities,-1.268162948,2700,8,0,500,850,0.37,0,0,100,500,1350,750,500,500,0,0,0
53770396375,1135004,AGP,Amerigroup,moddelmog,hala,g,56,F,0,0,0,Healthcare,Healthcare Facilities,-0.652440623,21900,10,0,11000,0,1,2900,0,2800,9200,5000,1000,0,8900,0,1000,0
5493003508,641123,AGP,Amerigroup,snow,john,william,73,M,0,0,0,Healthcare,Healthcare Facilities,0.831915187,456720,111,0,9800,315570,0.03,43000,2000,26700,82650,147450,88660,116830,31500,41350,101550,42850
4063291371,69598,AGP,Amerigroup,newhall,charles,w,--,M,0,0,0,Healthcare,Healthcare Facilities,0.18004777,36539,18,0,6250,4400,0.587,6600,3650,4350,2675,1950,2000,1000,2000,1500,2000,1000
-1,1097825,AGP,Amerigroup,prueher,joseph,,69,M,0,0,0,Healthcare,Healthcare Facilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3757332348,243180,AIG,American International Group,Benmosche,robert,Herman,68,M,1,0,0,Financial,Insurance (Prop. and Casualty),-0.374446016,60975,31,0,25975,8000,0.765,8000,11000,18600,2300,500,0,25175,6300,2500,19175,4500
2669853363,505207,AIG,American International Group,Miller,robert,S,70,M,0,1,0,Financial,Insurance (Prop. and Casualty),NA,8900,5,0,0,0,NA,0,0,0,8900,0,0,8900,0,0,6600,2300
5754543324,565124,AIG,American International Group,Miles,george,L,70,M,0,0,0,Financial,Insurance (Prop. and Casualty),-0.439434972,44050,68,0,24550,14000,0.637,2850,5600,6700,18400,800,2700,4100,7900,2450,3300,1950
2306653086,51833498,AIG,American International Group,Lynch,christopher,S,54,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.854442174,9834,1,0,0,250,0,2222,1917,2550,1750,0,0,0,0,0,0,0
3142082834,187516,AIG,American International Group,Martinez,arthur,C,72,M,0,0,0,Financial,Insurance (Prop. and Casualty),-0.87287912,24996,13,0,13749,1300,0.914,0,4100,1300,NA,0,2500,4300,4300,5000,1300,1000
52893968732,5842137,AIG,American International Group,Johnson,suzanne,M,NA,F,0,0,0,Financial,Insurance (Prop. and Casualty),-0.682465331,772187.64,202,0,330395.64,95000,0.777,5100,49070.32,65365.32,197275,176946,262031,113682,38900,99300,100450,36550
2359688921,331888,AIG,American International Group,Steenland,douglas,M,60,M,0,0,0,Financial,Insurance (Prop. and Casualty),-0.650208365,90567.85,37,0,21600,2600,0.893,34083.84,4514.31,19485.86,21775.84,100,5000,19300,1500,1000,13000,2000
4104328136,838857,AIG,American International Group,Rittenmeyer,ronald,A,64,M,0,0,0,Financial,Insurance (Prop. and Casualty),1.099691942,79698.32,16,0,0,23750,0,0,150,7000,19600,15948.32,35500,9748.32,10300,2500,3800,8000
4772176616,138082,AIG,American International Group,Miller,henry,S,66,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.677132341,743550.56,195,0,14500,639605,0.022,15750,25750,67450,137350,386650.56,91800,61300,50500,60005,50000,69055
4179409469,202118,AIG,American International Group,Cornwell,w,Don,64,M,0,0,0,Financial,Insurance (Prop. and Casualty),-0.724499915,245818.43,188,0,117877.52,8750,0.931,19436.41,7600,7550,74748.52,6325,76358.5,69762.25,51499.26,8950,23100,8950
2853940103,8015345,AIG,American International Group,Fitzpatrick,john,H,55,M,0,0,0,Financial,Insurance (Prop. and Casualty),-0.1880462,1250,4,0,750,500,0.6,0,0,0,0,0,0,750,0,500,250,500
4102326726,4085530,AIZ,Assurant,pollock,robert,b,56,M,1,0,0,Financial,Insurance (Life),-0.681289927,74050,7,0,3300,500,0.868,10000,10000,10000,12300,10000,15750,0,3300,5500,1000,0
54621033270,233578,AIZ,Assurant,rosen,elaine,d,58,F,0,0,0,Financial,Insurance (Life),-0.225112156,21600,17,0,3150,6350,0.332,900,1600,1000,4600,500,5500,7500,0,0,6500,500
2422723430,2449681,AIZ,Assurant,carver,howard,l,67,M,0,0,0,Financial,Insurance (Life),-0.556812226,15300,21,0,5250,5200,0.502,5050,0,0,0,2100,3250,1950,1000,250,1750,1000
5764542356,260038,AIZ,Assurant,koch,charles,john,64,M,0,0,0,Financial,Insurance (Life),0.626900191,84000,55,0,9000,45900,0.164,11950,10000,8000,1500,8400,26500,38000,4900,16500,30900,1000
4342711887,188182,AIZ,Assurant,jackson,lawrence,v,58,M,0,0,0,Financial,Insurance (Life),-1.06920831,30584,40,0,12390,1500,0.892,1740,2530,7880,10584,0,5350,2500,7295,500,1500,500
5513186851,4085509,AIZ,Assurant,mackin,h,carroll,71,M,0,0,0,Financial,Insurance (Life),-1.45515472,18700,15,0,13300,0,1,0,650,300,7250,5500,5000,0,11400,5250,5300,5050
4183394595,25218305,AIZ,Assurant,cento,juan,n,60,M,0,0,0,Financial,Insurance (Life),0.467988319,15820,5,0,0,100,0,520,1200,1140,1520,3040,7840,0,0,4000,0,2000
4080309398,261069,AIZ,Assurant,kelso,david,blair,59,M,0,0,0,Financial,Insurance (Life),0.472210489,61750,35,0,2500,13500,0.156,19500,8000,550,3950,0,12000,1500,4350,8500,1500,1500
4642044134,1529236,AIZ,Assurant,reilly,paul,j,55,M,0,0,0,Financial,Insurance (Life),0.135097664,20868,13,0,1000,13700,0.068,3512,0,0,0,3900,5750,1000,0,2650,0,3650
53111071399,31162501,AIZ,Assurant,douglas,elyse,,56,F,0,0,0,Financial,Insurance (Life),-1.148645998,7300,1,0,2300,0,1,0,0,0,2300,0,5000,0,2300,0,0,0
4620034521,141314495,AIZ,Assurant,stein,robert,w,63,M,0,0,0,Financial,Insurance (Life),-0.452152458,8750,3,0,691164,161960,0.81,750,2000,0,0,0,5000,3750,0,0,0,1000
-1,12144733,AIZ,Assurant,Greenwood,jenefer,,54,F,0,0,0,Financial,Insurance (Life),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5764584262,330595,AKS,AK Steel,wainscott,james,l,55,M,1,1,0,Basic Materials,Iron and Steel,0.769602939,179916,44,0,10500,75750,0.122,1050,3550,22618,35934,63532,53232,38800,8100,22000,37800,2000
4101321887,536197,AKS,AK Steel,jenkins,robert,h,69,M,0,0,0,Basic Materials,Iron and Steel,NA,3500,0,0,0,0,NA,0,0,0,500,1000,2000,0,0,0,0,0
5482887642,315119,AKS,AK Steel,abdoo,richard,a,67,M,0,0,0,Basic Materials,Iron and Steel,-0.617040057,353999.66,537,0,202493,52925,0.793,31950,43540,30990,59900,56616.66,91260,110568,30050,29875,98537,26606
2291655504,282659,AKS,AK Steel,gerber,william,k,58,M,0,0,0,Basic Materials,Iron and Steel,-0.019776815,4900,5,0,1000,1775,0.36,600,300,975,250,25,0,2250,0,500,1250,0
4138337043,294627,AKS,AK Steel,michael,ralph,s,57,M,0,0,0,Basic Materials,Iron and Steel,0.664128284,18550,18,0,3200,15200,0.174,1000,450,4800,0,4800,4000,9000,5800,1000,11300,3500
54874249477,165552,AKS,AK Steel,hill,bonnie,guiton,70,F,0,0,0,Basic Materials,Iron and Steel,0.852963834,50084,29,0,2000,21386,0.086,5200,15700,7250,7129,5000,5700,205,1600,750,205,250
52296638687,555593,AKS,AK Steel,peterson,shirley,d,70,F,0,0,0,Basic Materials,Iron and Steel,0.70468033,3800,5,0,0,2550,0,0,0,0,0,0,0,500,0,0,500,0
4102324835,261740,AKS,AK Steel,brinzo,john,s,70,M,0,0,0,Basic Materials,Iron and Steel,0.502588893,61075,37,0,7525,20550,0.268,9900,13750,19900,3300,3000,2500,10150,3800,6150,7650,3400
2921979429,25264074,AKS,AK Steel,cuneo,dennis,c,62,M,0,0,0,Basic Materials,Iron and Steel,0.55437646,14850,13,0,3500,11350,0.236,1500,1000,1000,4600,1250,2500,7300,4550,1000,6300,5550
-1,659532,AKS,AK Steel,thomson,james,,66,M,0,0,0,Basic Materials,Iron and Steel,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2840937450,198486,ALL,Allstate Corp,wilson,thomas,j,54,M,1,1,0,Financial,Insurance (Prop. and Casualty),-0.356956802,2500,4,0,2250,250,0.9,250,0,2000,0,0,0,2250,250,0,2250,250
4154367665,254967,ALL,Allstate Corp,ackerman,f,duane,69,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.26219745,271300,94,0,75500,60500,0.555,33600,43000,32000,10800,12400,115000,42200,16000,62300,35200,11000
53803330452,637305,ALL,Allstate Corp,sprieser,judith,a,59,F,0,0,0,Financial,Insurance (Prop. and Casualty),-1.292014704,5600,5,0,5600,0,1,0,0,0,4600,0,0,1000,4600,0,0,0
4673068269,1534240,ALL,Allstate Corp,farrell,w,james,70,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.645553915,225022,33,0,3000,116525,0.025,19984,14176,24412,4000,33200,127500,21000,7450,56000,25200,2250
3195137391,97662,ALL,Allstate Corp,lemay,ronald,t,67,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.24659863,28150,18,0,7000,7150,0.495,9300,2350,0,0,0,1000,10950,1500,0,7150,2000
4617033203,558325,ALL,Allstate Corp,smith,joshua,i,70,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.570826028,86650,50,0,5950,68400,0.08,1000,1000,4250,3750,2000,2100,7900,8150,1750,6350,5400
52529790390,650325,ALL,Allstate Corp,taylor,mary,alice,62,F,0,0,0,Financial,Insurance (Prop. and Casualty),-0.043555106,6580,6,0,2000,4000,0.333,0,0,0,0,0,0,5000,1000,0,0,4000
4107317053,551519,ALL,Allstate Corp,greenberg,jack,m,69,M,0,0,0,Financial,Insurance (Prop. and Casualty),NA,1000,1,0,0,0,NA,0,0,1000,0,0,0,0,0,0,0,0
4184399008,83137,ALL,Allstate Corp,beyer,robert,david,52,M,0,0,0,Financial,Insurance (Prop. and Casualty),0.090078315,448469.34,71,0,148516.67,144200,0.507,33500,39000,37700,109800,10000,180000,13600,40100,85550,14100,8250
3223163053,173435,ALL,Allstate Corp,rowe,john,w,66,M,0,0,0,Financial,Insurance (Prop. and Casualty),-0.096640397,1287402.3,543,0,442270,495048,0.472,71433.26,135219.18,212617.86,260754,277758,189545,291182,123750,91400,244166,121116
